Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Lenovo,2 in 1 Convertible,8.0,1.37,11.551145677789926,1.0,1.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Acer,Notebook,8.0,1.56,10.780175546294757,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Workstation,8.0,2.23,11.458805442305984,,,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,4.0,2.38,10.9368570721423,,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.147261623643049,0.0,0.0,141.21199808219862,Intel Core i3,,0.0,AMD,Others
Toshiba,Notebook,8.0,2.0,11.211180167298885,0.0,1.0,,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,1.44,10.575431525444971,0.0,1.0,,Intel Core i3,0.0,180.0,Intel,Windows
Samsung,Ultrabook,16.0,1.23,,0.0,0.0,146.86047800548656,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.6,11.408044834149251,0.0,0.0,,Intel Core i7,0.0,,Intel,Windows
Asus,Notebook,4.0,2.0,9.964497380151284,0.0,0.0,100.45466986113652,Other Intel Processor,1000.0,0.0,Intel,Others
Xiaomi,Ultrabook,8.0,1.28,10.81610755552082,0.0,1.0,165.6321180513006,Intel Core i5,,256.0,Nvidia,Windows
Dell,Notebook,4.0,2.18,,,0.0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
HP,Notebook,4.0,2.04,10.70777173269934,,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,2 in 1 Convertible,4.0,1.28,11.41394455627644,1.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
HP,2 in 1 Convertible,4.0,2.3,10.504687851059666,1.0,0.0,100.45466986113652,Intel Core i5,,0.0,Intel,Windows
Asus,Notebook,4.0,,,0.0,0.0,111.1413368676404,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.2,10.481345086360362,0.0,,141.21199808219862,Intel Core i7,1000.0,,Nvidia,Windows
Dell,Notebook,4.0,2.2,9.88635767027266,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
HP,2 in 1 Convertible,4.0,1.28,11.470547260182666,1.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.09739572450197,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,AMD,Others
Asus,Gaming,12.0,2.2,11.198054049689478,0.0,0.0,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
Acer,Netbook,4.0,1.25,9.669293165034832,0.0,1.0,,Other Intel Processor,0.0,0.0,Intel,Others
Lenovo,Notebook,4.0,2.8,9.91309723131456,0.0,0.0,106.11306214269258,AMD Processor,500.0,0.0,AMD,Windows
HP,Notebook,4.0,1.95,11.118388427393754,0.0,,157.3505121487356,Intel Core i5,0.0,128.0,Intel,Windows
HP,2 in 1 Convertible,16.0,1.42,11.219074000897615,1.0,0.0,276.053530085501,Intel Core i7,0.0,256.0,Intel,Windows
Samsung,Ultrabook,8.0,,11.413356147904066,0.0,0.0,146.86047800548656,Intel Core i7,0.0,,Intel,Windows
Lenovo,Ultrabook,8.0,1.32,11.470547260182666,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
MSI,Gaming,16.0,2.43,,0.0,1.0,254.67134914246225,Intel Core i7,2000.0,512.0,Nvidia,Windows
Toshiba,Notebook,,1.05,11.271974295006054,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Gaming,8.0,2.62,10.809669765045973,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Others
HP,Notebook,8.0,2.04,,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,4.0,2.18,10.395555954379276,0.0,0.0,,Intel Core i3,1000.0,0.0,AMD,Windows
Dell,Notebook,8.0,1.9,10.81610755552082,0.0,0.0,,Intel Core i5,500.0,0.0,Intel,Windows
Dell,2 in 1 Convertible,8.0,1.24,11.582992127736915,1.0,,276.053530085501,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Gaming,,3.58,11.129394827810977,0.0,1.0,127.33567457123112,Intel Core i7,0.0,512.0,Nvidia,Windows
Dell,2 in 1 Convertible,16.0,1.22,,,0.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,1.13,,0.0,1.0,157.3505121487356,Intel Core i7,0.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,1.95,,0.0,,141.21199808219862,Intel Core i5,0.0,512.0,Intel,Windows
LG,Ultrabook,16.0,1.08,11.624777346052769,1.0,1.0,141.21199808219862,Intel Core i7,,512.0,Intel,Windows
HP,Netbook,8.0,1.26,11.277383368370064,0.0,0.0,176.23257360658386,Intel Core i7,0.0,512.0,Intel,Windows
Acer,Notebook,4.0,2.2,9.858883414720411,0.0,1.0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Others
Lenovo,Notebook,8.0,2.6,10.646327347078008,,1.0,141.21199808219862,Intel Core i5,1000.0,,Nvidia,Windows
LG,Ultrabook,8.0,0.98,11.52464373704442,1.0,1.0,157.3505121487356,Intel Core i7,0.0,,Intel,Windows
Dell,Notebook,8.0,1.6,11.06979587215689,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
HP,Ultrabook,8.0,1.09,12.01471841670537,1.0,0.0,352.4651472131677,Other Intel Processor,0.0,240.0,Intel,Windows
Lenovo,Notebook,6.0,,10.646327347078008,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.902128245864017,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Acer,Notebook,4.0,2.4,10.188167121983652,0.0,0.0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,1.44,10.756618652168314,0.0,0.0,,Intel Core i5,0.0,128.0,Intel,Windows
HP,Notebook,,1.49,,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
MSI,Gaming,16.0,2.7,11.352694739066088,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Gaming,16.0,2.6,11.18267988243989,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
MSI,Gaming,8.0,2.2,10.996564630149608,0.0,0.0,,Intel Core i5,1000.0,128.0,Nvidia,Windows
Dell,Notebook,4.0,2.18,10.504965265847654,0.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,AMD,Windows
HP,Ultrabook,,1.84,11.143362500418624,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
HP,Ultrabook,,1.39,11.02220830408089,1.0,0.0,276.053530085501,Intel Core i7,0.0,256.0,Intel,Windows
Toshiba,Notebook,,2.4,11.563884703567355,0.0,1.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,8.0,1.37,11.484896292248726,1.0,1.0,165.6321180513006,Intel Core i5,0.0,512.0,Intel,Windows
Dell,Notebook,4.0,,10.56846856468972,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Ultrabook,8.0,1.36,11.38409159312676,0.0,1.0,,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.31,11.036037392231934,0.0,,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.18,,0.0,,100.45466986113652,Intel Core i5,1000.0,0.0,Intel,Windows
HP,Notebook,4.0,1.95,11.02220830408089,0.0,0.0,111.93520355955212,Intel Core i5,500.0,,Intel,Windows
Lenovo,Notebook,4.0,2.2,9.70890230312988,0.0,,100.45466986113652,Other Intel Processor,1000.0,0.0,Intel,Windows
HP,Ultrabook,4.0,1.26,,0.0,0.0,176.23257360658386,Intel Core i5,500.0,0.0,Intel,Windows
HP,Notebook,4.0,1.86,9.641641633704324,0.0,0.0,100.45466986113652,Other Intel Processor,1000.0,0.0,Intel,Others
Lenovo,2 in 1 Convertible,16.0,1.3,11.470547260182666,1.0,1.0,276.053530085501,Intel Core i7,0.0,1000.0,Intel,Windows
Toshiba,Notebook,4.0,1.47,10.983161640183988,,1.0,,Intel Core i5,0.0,128.0,Intel,Windows
HP,Netbook,8.0,1.26,,0.0,0.0,,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.30099467974321,0.0,0.0,100.45466986113652,Intel Core i3,,0.0,Intel,Windows
MSI,Gaming,8.0,2.2,11.064804181259648,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.36,11.377402604975964,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Gaming,16.0,4.36,11.89782208458538,0.0,0.0,169.78089942830815,Intel Core i7,1000.0,512.0,Nvidia,Windows
HP,Gaming,8.0,2.75,11.219074000897615,0.0,1.0,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
Asus,Notebook,4.0,2.8,10.2484380327783,0.0,0.0,106.11306214269258,Other Intel Processor,,0.0,Nvidia,Windows
Acer,Notebook,4.0,,10.403666298916727,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Toshiba,Notebook,8.0,2.2,10.99575173454406,0.0,0.0,100.45466986113652,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,,1.1,11.144911042902732,1.0,1.0,194.94753717542463,Other Intel Processor,0.0,256.0,Intel,Windows
Lenovo,Gaming,,2.5,,0.0,1.0,,AMD Processor,1000.0,512.0,AMD,Windows
Dell,Ultrabook,8.0,1.36,11.27007418585674,1.0,0.0,176.23257360658386,Intel Core i5,,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.2,10.50497986449436,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Others
Dell,Notebook,4.0,2.36,10.46628456073464,0.0,0.0,106.11306214269258,Intel Core i3,1000.0,0.0,AMD,Windows
Acer,Notebook,,1.68,9.83063294843456,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,0.0,Intel,Others
HP,Workstation,8.0,2.0,11.69380197819145,0.0,1.0,141.21199808219862,Intel Core i7,,8.0,Nvidia,Windows
Dell,Ultrabook,8.0,,11.45711672814165,0.0,0.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Toshiba,Notebook,8.0,1.2,11.261752740934517,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Asus,2 in 1 Convertible,8.0,1.2,11.030873869571886,0.0,0.0,176.23257360658386,Other Intel Processor,0.0,0.0,Intel,Others
Lenovo,Ultrabook,8.0,1.7,11.281414342976868,0.0,1.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Gaming,16.0,4.36,12.031987793755118,0.0,1.0,254.67134914246225,Intel Core i7,1000.0,512.0,Nvidia,Windows
Dell,2 in 1 Convertible,8.0,1.24,11.52464373704442,1.0,0.0,165.6321180513006,Intel Core i5,0.0,,Intel,Windows
HP,2 in 1 Convertible,4.0,1.45,10.62842405558548,1.0,0.0,135.0942111925629,Other Intel Processor,0.0,256.0,Intel,Windows
Dell,Ultrabook,8.0,1.3,11.120757161229305,,,276.053530085501,Intel Core i7,0.0,,Intel,Windows
Acer,2 in 1 Convertible,,1.25,,1.0,1.0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
Toshiba,Notebook,8.0,1.2,11.311846686253432,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,1.36,11.448630114264333,0.0,1.0,176.23257360658386,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,12.0,2.4,,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,,Nvidia,Windows
Toshiba,Ultrabook,8.0,1.1,11.465531925066934,1.0,0.0,176.23257360658386,Intel Core i7,0.0,512.0,Intel,Windows
HP,Notebook,8.0,2.04,,0.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,Nvidia,Windows
Dell,Notebook,4.0,2.25,10.118930877053268,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,,AMD,Others
Dell,Notebook,4.0,1.9,10.690944412566814,0.0,0.0,100.45466986113652,Intel Core i5,,0.0,Intel,Windows
HP,Notebook,4.0,2.04,10.50497986449436,0.0,0.0,141.21199808219862,Intel Core i3,,0.0,Intel,Windows
Dell,Gaming,32.0,4.42,12.030401247333158,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Notebook,6.0,2.4,10.519472871796928,0.0,0.0,141.21199808219862,Intel Core i5,0.0,,Nvidia,Windows
Dell,2 in 1 Convertible,16.0,,,1.0,,276.053530085501,Intel Core i7,0.0,,Intel,Windows
Dell,Ultrabook,8.0,1.5,11.55778003196968,1.0,0.0,209.8006828649808,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Gaming,32.0,,11.91293572239543,0.0,,127.33567457123112,Intel Core i7,1000.0,,Nvidia,Windows
Toshiba,Notebook,8.0,1.95,11.048830743691845,0.0,0.0,157.3505121487356,Intel Core i5,0.0,,Intel,Windows
Asus,Gaming,16.0,2.73,11.601107316686976,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.862092668762644,0.0,,,Intel Core i5,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,4.0,1.7,10.885314307876945,0.0,0.0,111.93520355955212,Intel Core i5,0.0,0.0,Intel,Windows
Asus,2 in 1 Convertible,16.0,,11.470547260182666,1.0,,282.42399616439724,Intel Core i7,2000.0,512.0,Nvidia,Windows
HP,Notebook,6.0,2.04,10.336863503805128,0.0,0.0,,Intel Core i7,1000.0,,Intel,Windows
Asus,Gaming,16.0,2.99,11.442360501250736,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,2 in 1 Convertible,12.0,2.19,11.144911042902732,1.0,1.0,,Intel Core i7,0.0,512.0,Intel,Windows
Toshiba,Notebook,,1.2,11.061462490597744,0.0,0.0,165.6321180513006,Intel Core i5,,128.0,Intel,Windows
Lenovo,Notebook,6.0,2.2,10.283659467741664,0.0,0.0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Fujitsu,Notebook,4.0,2.3,10.450993742936223,0.0,0.0,100.45466986113652,Intel Core i5,0.0,256.0,Intel,Windows
Toshiba,Notebook,4.0,1.75,10.794485091507656,,0.0,111.93520355955212,Intel Core i5,500.0,0.0,Intel,Windows
Dell,Notebook,4.0,2.25,10.370822624347584,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,AMD,Windows
HP,Notebook,8.0,2.04,10.667644768738764,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,Gaming,8.0,2.5,11.056428922922915,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,8.0,2.36,10.594300009749354,0.0,0.0,100.45466986113652,Intel Core i7,1000.0,0.0,AMD,Windows
Dell,Notebook,8.0,,10.99575173454406,0.0,0.0,157.3505121487356,Intel Core i5,0.0,128.0,Intel,Windows
HP,Netbook,8.0,0.97,11.529371878240363,0.0,0.0,176.23257360658386,Other Intel Processor,0.0,512.0,Intel,Windows
HP,Notebook,,2.1,10.188167121983652,,0.0,141.21199808219862,Intel Core i3,,128.0,AMD,Windows
Lenovo,Notebook,4.0,1.9,9.576276649067632,0.0,0.0,100.45466986113652,Other Intel Processor,,128.0,Intel,Others
Lenovo,Notebook,8.0,2.3,11.18267988243989,,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,2 in 1 Convertible,8.0,1.68,10.765658261746038,1.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Notebook,,1.4,11.02307824758943,0.0,0.0,276.053530085501,Intel Core i5,0.0,256.0,Intel,Windows
HP,Ultrabook,8.0,1.11,11.18267988243989,1.0,1.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.4,9.915732278952564,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Asus,Gaming,16.0,2.5,11.470547260182666,0.0,0.0,141.21199808219862,Intel Core i7,,256.0,Nvidia,Windows
HP,Ultrabook,8.0,1.48,11.6200017877887,,0.0,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
Acer,Gaming,8.0,2.7,11.114428026177658,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,8.0,1.34,11.056428922922915,0.0,,,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.280009828654116,0.0,0.0,100.45466986113652,Intel Core i3,,128.0,Intel,Windows
HP,Notebook,4.0,1.64,,0.0,0.0,,Intel Core i5,500.0,,Intel,Windows
Toshiba,Notebook,4.0,1.2,11.061462490597744,0.0,0.0,165.6321180513006,Intel Core i5,0.0,128.0,Intel,Windows
HP,Notebook,4.0,1.48,10.978617394068182,0.0,0.0,111.93520355955212,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.95,11.06979587215689,,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
HP,Ultrabook,8.0,1.43,11.254189968552817,0.0,0.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.64,10.931401459017524,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.64,10.503518943854685,0.0,,111.93520355955212,Intel Core i3,500.0,0.0,Intel,Windows
Dell,Gaming,8.0,2.65,,0.0,0.0,141.21199808219862,Intel Core i5,0.0,0.0,Nvidia,Windows
HP,Ultrabook,,1.26,11.314449160071012,,0.0,176.23257360658386,Intel Core i5,,0.0,Intel,Windows
HP,Notebook,,1.48,11.34705032144641,0.0,0.0,,Intel Core i5,0.0,256.0,Intel,Windows
HP,Ultrabook,8.0,1.54,11.518415853167008,0.0,0.0,,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.49,10.660172753900062,0.0,0.0,117.82653006268644,Intel Core i3,500.0,0.0,Intel,Windows
Toshiba,Notebook,8.0,1.5,11.07393666482292,0.0,0.0,117.82653006268644,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.04,10.621938553982543,0.0,0.0,,Intel Core i3,0.0,,Intel,Windows
Lenovo,Notebook,16.0,2.4,11.971204630519404,0.0,1.0,254.67134914246225,Intel Core i7,0.0,512.0,Nvidia,Windows
Toshiba,Notebook,8.0,1.47,11.28209242517164,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.43,11.684869359618002,,0.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,2 in 1 Convertible,4.0,2.08,10.655147649183531,1.0,1.0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
Toshiba,Ultrabook,8.0,1.2,,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.11,11.02220830408089,0.0,1.0,,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.64,11.053421883178572,,,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.09,10.928710232504155,0.0,0.0,,Intel Core i5,500.0,0.0,Intel,Windows
HP,Ultrabook,4.0,1.26,11.32736089528991,,0.0,125.36742798669836,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.31,11.056428922922915,0.0,0.0,111.93520355955212,Intel Core i5,500.0,0.0,Intel,Windows
HP,Notebook,4.0,1.95,10.941585213338248,0.0,0.0,111.93520355955212,Intel Core i5,500.0,0.0,Intel,Windows
Dell,Ultrabook,8.0,1.29,11.368208546953756,1.0,0.0,276.053530085501,Intel Core i5,,256.0,Intel,Windows
HP,Notebook,8.0,2.63,10.9602773463504,0.0,0.0,127.33567457123112,Intel Core i5,0.0,256.0,Nvidia,Windows
HP,Notebook,4.0,1.64,10.85594510841814,0.0,0.0,111.93520355955212,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,6.0,2.1,9.989276182274937,0.0,0.0,100.45466986113652,AMD Processor,1000.0,0.0,AMD,Windows
MSI,Gaming,8.0,2.7,11.058781074545012,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,8.0,1.95,11.061462490597744,0.0,0.0,157.3505121487356,Intel Core i5,,256.0,Intel,Windows
HP,Notebook,8.0,1.84,11.089508999068563,0.0,0.0,141.21199808219862,Intel Core i7,0.0,,Intel,Windows
HP,Ultrabook,8.0,,11.18267988243989,0.0,,176.23257360658386,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.04,10.584910269399517,,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Toshiba,Ultrabook,8.0,,,0.0,1.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.09,10.944364366779205,,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,,10.893771459117888,0.0,0.0,157.3505121487356,Intel Core i5,0.0,,Intel,Windows
Lenovo,2 in 1 Convertible,4.0,1.8,10.717261720884188,1.0,1.0,,Intel Core i7,,256.0,Intel,Windows
Vero,Notebook,2.0,1.45,9.326470842899342,0.0,0.0,,Other Intel Processor,0.0,0.0,Intel,Windows
Toshiba,Notebook,16.0,2.4,11.237488118934884,0.0,1.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.3,10.93172544442196,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,,10.88331630521427,0.0,0.0,157.3505121487356,Intel Core i5,500.0,0.0,Intel,Windows
HP,Notebook,8.0,1.84,11.626842862666368,0.0,0.0,141.21199808219862,Intel Core i5,500.0,256.0,Intel,Windows
HP,Notebook,,1.43,11.26789820240601,0.0,0.0,,Intel Core i5,0.0,256.0,Intel,Windows
MSI,Gaming,16.0,,11.318754369272693,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Gaming,16.0,4.6,,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Asus,Netbook,4.0,1.2,9.638174223850264,0.0,0.0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
Lenovo,Notebook,16.0,1.1,11.846490622987275,0.0,1.0,,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.91,10.862092668762644,0.0,1.0,,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,2 in 1 Convertible,8.0,2.3,10.97315700921406,1.0,1.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.04,10.862092668762644,0.0,0.0,100.45466986113652,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Ultrabook,16.0,1.2,11.696022720831856,1.0,0.0,276.053530085501,Intel Core i7,,1000.0,Intel,Windows
HP,Notebook,4.0,2.31,10.533971572370383,0.0,0.0,100.45466986113652,Intel Core i3,,0.0,Intel,Windows
HP,Notebook,4.0,1.96,10.188167121983652,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Others
Acer,Notebook,8.0,2.4,10.082583913974387,0.0,0.0,100.45466986113652,AMD Processor,1000.0,0.0,AMD,Windows
Dell,2 in 1 Convertible,,1.6,11.144911042902732,1.0,1.0,,Intel Core i7,0.0,256.0,Intel,Windows
MSI,Gaming,16.0,2.94,11.481603204750256,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,8.0,2.04,10.950974953688084,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Asus,Gaming,16.0,4.0,10.881314302543595,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,,Nvidia,Others
Dell,Notebook,,,10.301710499387234,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Dell,Notebook,16.0,2.32,10.873255868299651,0.0,0.0,141.21199808219862,Intel Core i7,2000.0,0.0,AMD,Windows
MSI,Gaming,16.0,1.8,11.540318039137862,,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.29,11.260381938800736,0.0,0.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Asus,Gaming,64.0,3.58,12.263341053320566,0.0,1.0,127.33567457123112,Intel Core i7,0.0,1000.0,Nvidia,Windows
Dell,2 in 1 Convertible,8.0,,10.657682154931749,1.0,0.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Gaming,16.0,3.21,11.167743084945378,0.0,0.0,282.42399616439724,Intel Core i7,,256.0,Nvidia,Windows
Apple,Ultrabook,8.0,0.92,11.145680569681762,0.0,,226.4155471693585,Other Intel Processor,,0.0,Intel,Mac
Dell,Notebook,4.0,2.06,10.15346364564591,0.0,0.0,100.45466986113652,Intel Core i3,500.0,0.0,Intel,Windows
HP,Notebook,4.0,2.31,11.064804181259648,,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
HP,Ultrabook,8.0,,11.064804181259648,0.0,0.0,176.23257360658386,Intel Core i5,0.0,,Intel,Windows
HP,Notebook,8.0,,10.969494001455322,0.0,0.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,1.3,11.421848531521595,1.0,1.0,176.23257360658386,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,,3.0,10.46628456073464,0.0,0.0,106.11306214269258,Intel Core i5,1000.0,0.0,AMD,Windows
Lenovo,Notebook,4.0,2.3,10.860047678274915,,1.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
MSI,Gaming,16.0,3.78,11.799206957067089,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Notebook,4.0,2.1,,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
HP,Notebook,4.0,2.31,10.821440901496183,0.0,0.0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Ultrabook,8.0,0.99,11.219074000897615,1.0,1.0,234.9767648087785,Other Intel Processor,0.0,512.0,Intel,Windows
Lenovo,Gaming,32.0,,12.05888963501851,0.0,1.0,127.33567457123112,Intel Core i7,0.0,512.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4.0,0.69,10.446778399351528,1.0,,224.1738090785728,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Ultrabook,16.0,1.3,11.600668174471034,,1.0,,Intel Core i7,0.0,512.0,Intel,Windows
Dell,Notebook,,2.18,10.59563423276249,0.0,,141.21199808219862,Intel Core i5,0.0,,Intel,Windows
HP,Notebook,4.0,,10.913835810881007,0.0,0.0,157.3505121487356,Intel Core i5,,0.0,Intel,Windows
